entry_id,structure_file,structure_provenance,compound_name,system_class,formula,metal_center,metal_ox_state,d_electron_count,ligand_set,point_group,geometry_source,method,software,basis_set,relativistic_treatment,soc_included,ss_included,active_space_nel,active_space_norb,active_space_orbital_description,active_space_protocol,multiplicities_studied,nroots_per_mult,ground_state_mult,electronic_structure_description,Other,reference_short,reference_doi,year,notes,correlation_correction,entry_type,mining_model,open_access
W4367721402-d,,,"[Co(CO)(hmds)2]- (complex 3), double-shell space",molecule,,Co,+1,3d8,,,,SA-CASSCF; NEVPT2; QD-NEVPT2,ORCA 5.0,def2-TZVP,SOMF spin–orbit operator,yes,,8,10,Co 3d plus correlating 4d double-shell orbitals,,,,,,,Multireference calculations of low-coordinate cobalt complexes (2023),10.1039/d3cp01243c,2023,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",NEVPT2,llm_mining,gpt-5.6,no
W4367721402-e,,,"[Co(Br)(hmds)2]- (complex 4), minimal space",molecule,,Co,+2,3d7,,,,SA-CASSCF; NEVPT2; QD-NEVPT2,ORCA 5.0,def2-TZVP,SOMF spin–orbit operator,yes,,7,5,five Co 3d orbitals,,,,,,,Multireference calculations of low-coordinate cobalt complexes (2023),10.1039/d3cp01243c,2023,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",NEVPT2,llm_mining,gpt-5.6,no
W4367721402-f,,,"[Co(Br)(hmds)2]- (complex 4), double-shell space",molecule,,Co,+2,3d7,,,,SA-CASSCF; NEVPT2; QD-NEVPT2,ORCA 5.0,def2-TZVP,SOMF spin–orbit operator,yes,,7,10,Co 3d plus correlating 4d double-shell orbitals,,,,,,,Multireference calculations of low-coordinate cobalt complexes (2023),10.1039/d3cp01243c,2023,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",NEVPT2,llm_mining,gpt-5.6,no
W4410286619-a,,,HN2Ni(p-tolyl)Cl (complex 1),molecule,,Ni,,,,,DFT geometries with CPCM(THF),SA-CASSCF; QD-NEVPT2,ORCA 5.0.3,"def2-TZVPP on Ni; def2-TZVP on C, N, and Cl",,yes,,10,9,Ni-centered and metal–ligand frontier orbitals specified in the SI,"SA-CASSCF(10,9); 25 triplet and 15 singlet roots","1,3",15 singlets; 25 triplets,,,,Electronic structure of Ni aryl halide complexes (2025),10.1021/jacs.5c03770,2025,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",NEVPT2,llm_mining,gpt-5.6,no
W4410286619-b,,,HN2Ni(o-tolyl)Cl (complex 2),molecule,,Ni,,,,,DFT geometries with CPCM(THF),SA-CASSCF; QD-NEVPT2,ORCA 5.0.3,"def2-TZVPP on Ni; def2-TZVP on C, N, and Cl",,yes,,10,9,Ni-centered and metal–ligand frontier orbitals specified in the SI,"SA-CASSCF(10,9); 25 triplet and 15 singlet roots","1,3",15 singlets; 25 triplets,,,,Electronic structure of Ni aryl halide complexes (2025),10.1021/jacs.5c03770,2025,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",NEVPT2,llm_mining,gpt-5.6,no
W4410286619-c,,,tBubpyNi(p-tolyl)Cl (complex 3),molecule,,Ni,,,,,DFT geometries with CPCM(THF),SA-CASSCF; QD-NEVPT2,ORCA 5.0.3,"def2-TZVPP on Ni; def2-TZVP on C, N, and Cl",,yes,,10,9,Ni-centered and metal–ligand frontier orbitals specified in the SI,"SA-CASSCF(10,9); 25 triplet and 15 singlet roots","1,3",15 singlets; 25 triplets,,,,Electronic structure of Ni aryl halide complexes (2025),10.1021/jacs.5c03770,2025,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",NEVPT2,llm_mining,gpt-5.6,no
W4410286619-d,,,tBubpyNi(o-tolyl)Cl (complex 4),molecule,,Ni,,,,,DFT geometries with CPCM(THF),SA-CASSCF; QD-NEVPT2,ORCA 5.0.3,"def2-TZVPP on Ni; def2-TZVP on C, N, and Cl",,yes,,10,9,Ni-centered and metal–ligand frontier orbitals specified in the SI,"SA-CASSCF(10,9); 25 triplet and 15 singlet roots","1,3",15 singlets; 25 triplets,,,,Electronic structure of Ni aryl halide complexes (2025),10.1021/jacs.5c03770,2025,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",NEVPT2,llm_mining,gpt-5.6,no
W4416084540-a,,,"{H7P2W15Mo3-XII'} Mo3H protonation model, triplet",molecule,,Mo; W,,,polyoxometalate oxo framework,,B3LYP-optimized finite molecular polyoxometalate,CASSCF,OpenMolcas 24.10,LANL2DZ on Mo/W; 6-31G on other atoms,,,,12,12,12 Mo/W metal electrons in 12 metal d-type orbitals,"CASSCF(12,12) after tests of (2,2), (4,4), (6,6), and (6,15)",3,,3,,,Electronic structure of a super-reduced P2W15Mo3 polyoxometalate (2025),10.1021/jacs.5c15650,2025,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",none,llm_mining,gpt-5.6,yes
W4416084540-b,,,"{H7P2W15Mo3-XII'} Mo3H protonation model, quintet",molecule,,Mo; W,,,polyoxometalate oxo framework,,B3LYP-optimized finite molecular polyoxometalate,CASSCF,OpenMolcas 24.10,LANL2DZ on Mo/W; 6-31G on other atoms,,,,12,12,12 Mo/W metal electrons in 12 metal d-type orbitals,"CASSCF(12,12) after tests of (2,2), (4,4), (6,6), and (6,15)",5,,5,,,Electronic structure of a super-reduced P2W15Mo3 polyoxometalate (2025),10.1021/jacs.5c15650,2025,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",none,llm_mining,gpt-5.6,yes
W4416084540-c,,,"{H7P2W15Mo3-XII'} Mo2H protonation model, triplet",molecule,,Mo; W,,,polyoxometalate oxo framework,,B3LYP-optimized finite molecular polyoxometalate,CASSCF,OpenMolcas 24.10,LANL2DZ on Mo/W; 6-31G on other atoms,,,,12,12,12 Mo/W metal electrons in 12 metal d-type orbitals,"CASSCF(12,12) after tests of (2,2), (4,4), (6,6), and (6,15)",3,,3,,,Electronic structure of a super-reduced P2W15Mo3 polyoxometalate (2025),10.1021/jacs.5c15650,2025,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",none,llm_mining,gpt-5.6,yes
W4416084540-d,,,"{H7P2W15Mo3-XII'} Mo2H protonation model, quintet",molecule,,Mo; W,,,polyoxometalate oxo framework,,B3LYP-optimized finite molecular polyoxometalate,CASSCF,OpenMolcas 24.10,LANL2DZ on Mo/W; 6-31G on other atoms,,,,12,12,12 Mo/W metal electrons in 12 metal d-type orbitals,"CASSCF(12,12) after tests of (2,2), (4,4), (6,6), and (6,15)",5,,5,,,Electronic structure of a super-reduced P2W15Mo3 polyoxometalate (2025),10.1021/jacs.5c15650,2025,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",none,llm_mining,gpt-5.6,yes
W1980734759-a,,,"bis(cyclopentadienyl)(2,2'-bipyridine)ytterbium",molecule,(C5H5)2Yb(bipy),Yb,,,two cyclopentadienyl and one bipyridine ligands,,,SA-CASSCF,Gaussian 98,"small-core Yb ECP basis; 6-31G(d,p) on ligand atoms",small-core relativistic ECP on Yb,,,14,8,seven Yb 4f orbitals plus the bipyridine pi* orbital,"SA-CASSCF(14,8), two singlet roots and one triplet","1,3",2 singlets; 1 triplet,,,,Electronic structure of (C5H5)2Yb(bipy) (2009),10.1021/ja809624w,2009,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",none,llm_mining,gpt-5.6,no
W2329654758-a,,,H2C6O+ isomer A+,molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,11,11,valence/frontier space for eight-root vertical spectra,"MS-CASPT2(11,11); ground-state structures also refined with CASPT2(9,9)",2,8 doublet roots,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-b,,,H2C6O+ isomer B+,molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,11,11,valence/frontier space for eight-root vertical spectra,"MS-CASPT2(11,11); ground-state structures also refined with CASPT2(9,9)",2,8 doublet roots,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-c,,,H2C6O+ isomer C+,molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,11,11,valence/frontier space for eight-root vertical spectra,"MS-CASPT2(11,11); ground-state structures also refined with CASPT2(9,9)",2,8 doublet roots,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-d,,,H2C6O+ isomer D+,molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,11,11,valence/frontier space for eight-root vertical spectra,"MS-CASPT2(11,11); ground-state structures also refined with CASPT2(9,9)",2,8 doublet roots,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-e,,,H2C6O+ isomer E+,molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,11,11,valence/frontier space for eight-root vertical spectra,"MS-CASPT2(11,11); ground-state structures also refined with CASPT2(9,9)",2,8 doublet roots,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-f,,,H2C6O+ isomer F+,molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,11,11,valence/frontier space for eight-root vertical spectra,"MS-CASPT2(11,11); ground-state structures also refined with CASPT2(9,9)",2,8 doublet roots,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-g,,,H2C6O+ isomer G+,molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,11,11,valence/frontier space for eight-root vertical spectra,"MS-CASPT2(11,11); ground-state structures also refined with CASPT2(9,9)",2,8 doublet roots,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-h,,,H2C6O+ isomer H+,molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,11,11,valence/frontier space for eight-root vertical spectra,"MS-CASPT2(11,11); ground-state structures also refined with CASPT2(9,9)",2,8 doublet roots,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-i,,,H2C6O+ isomer I+,molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,11,11,valence/frontier space for eight-root vertical spectra,"MS-CASPT2(11,11); ground-state structures also refined with CASPT2(9,9)",2,8 doublet roots,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-j,,,"H2C6O+ isomer B+, expanded-space result",molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,12,12,expanded valence/frontier space,"MS-CASPT2(12,12) comparison",2,,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-k,,,"H2C6O+ isomer F+, expanded-space result",molecule,H2C6O+,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,12,12,expanded valence/frontier space,"MS-CASPT2(12,12) comparison",2,,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-l,,,neutral H2C6O isomer B,molecule,H2C6O,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,12,12,valence/frontier space for the neutral-isomer spectrum,"MS-CASPT2(12,12) vertical excitation calculation",1,,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-m,,,neutral H2C6O isomer D,molecule,H2C6O,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,11,11,valence/frontier space for the neutral-isomer spectrum,"MS-CASPT2(11,11) vertical excitation calculation",1,,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2329654758-n,,,neutral H2C6O isomer F,molecule,H2C6O,,,,,,"MP2/cc-pVTZ geometries refined with CASPT2(9,9)",CASSCF; CASPT2; MS-CASPT2,MOLCAS,cc-pVTZ,,,,12,12,valence/frontier space for the neutral-isomer spectrum,"MS-CASPT2(12,12) vertical excitation calculation",1,,,,,Electronic absorption spectra of H2C6O+ isomers (2015),10.1021/jp509561v,2015,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W4417439596-a,,,2-(2-hydroxyphenyl)-2-(methylamino)acetonitrile (HMAN),molecule,,,,,,,,SA-CASSCF; CASPT2,OpenMolcas,6-31G** for CASSCF; 6-311G** for CASPT2,,,,12,10,pi/pi* and proton-transfer frontier orbitals,"SA4-CASSCF(12,10); CASPT2 single points",1,4 singlet roots,,,,Excited-state dynamics of the HMAN proton-transfer system (2025),10.1021/acs.jpca.5c07496,2025,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,no
W7132833229-a,,,5-hydroxyflavone–(H2O)2 complex (5HF-2W),molecule,,,,,,,,SA-CASSCF; CASPT2; RASSI-SO,OpenMolcas,ANO-L-VDZP,AMFI spin–orbit integrals,yes,,14,11,"pi/pi*, carbonyl/lone-pair, and proton-transfer orbitals","SA3-CASSCF(14,11)/CASPT2",1,3 singlet roots,,,,Photophysics of microsolvated 5-hydroxyflavone (2026),10.1021/acs.jpca.5c08237,2026,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,no
W2557630530-a,,,ferrocenium,molecule,[Fe(C5H5)2]+,Fe,+3,3d5,two cyclopentadienyl ligands,,,SA-CASSCF; MS-CASPT2,MOLCAS 8,ANO-L,,,,11,12,Fe 3d and ligand pi combinations,"MS-CASPT2(11,12); CAS(11,11) comparison","2,4",,,,,Electronic transitions of ferrocenium (2016),10.1021/acs.jpcc.6b10391,2016,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2557536494-a,,,C7H4O2+ isomer A+,molecule,C7H4O2+,,,,,,M06-2X/cc-pVTZ geometries,CASSCF; MS-CASPT2,MOLCAS 8,cc-pVTZ for vertical spectra; cc-pVDZ for selected vibronic calculations,,,,11,12,pi-dominated valence space,"MS6-CASPT2(11,12) vertical spectrum",2,6 doublet roots,,,,Structures and electronic transitions of C7H4O2+ and C7H5O2+ ions (2016),10.1021/acs.jpca.6b10687,2016,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2557536494-b,,,C7H4O2+ isomer B+,molecule,C7H4O2+,,,,,,M06-2X/cc-pVTZ geometries,CASSCF; MS-CASPT2,MOLCAS 8,cc-pVTZ for vertical spectra; cc-pVDZ for selected vibronic calculations,,,,11,12,pi-dominated valence space,"MS6-CASPT2(11,12) vertical spectrum",2,6 doublet roots,,,,Structures and electronic transitions of C7H4O2+ and C7H5O2+ ions (2016),10.1021/acs.jpca.6b10687,2016,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
W2557536494-c,,,C7H4O2+ isomer C+,molecule,C7H4O2+,,,,,,M06-2X/cc-pVTZ geometries,CASSCF; MS-CASPT2,MOLCAS 8,cc-pVTZ for vertical spectra; cc-pVDZ for selected vibronic calculations,,,,11,12,pi-dominated valence space,"MS6-CASPT2(11,12) vertical spectrum",2,6 doublet roots,,,,Structures and electronic transitions of C7H4O2+ and C7H5O2+ ions (2016),10.1021/acs.jpca.6b10687,2016,"Manually mined by GPT-5.6 from the supplied paper and, where applicable, publisher supporting information on 2026-08-05; only explicitly reported active-space sizes were recorded.",CASPT2,llm_mining,gpt-5.6,yes
