key,doi,title,year,oa_pdf_url,source,status,pdf_path,text_path,updated
W2060128709,10.1007/s00214-006-0110-8,The Spectroscopy of Copper and Silver Monohalides: What Modern Quantum Chemistry Can and Cannot do,2006,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2913462199,10.1039/c8dt04253e,Structural and magnetic investigations of a binuclear coordination compound of dysprosium( <scp>iii</scp> ) dinitrobenzoate,2019,,doi-import,text_ready,papers/pending/W2913462199.pdf,text/W2913462199.txt,2026-08-12T15:02:54Z
W2072427542,10.1007/s00214-010-0875-7,Theoretical studies on N-loss predissociation mechanisms of N2O+ (A 2Σ+) in C s symmetry,2010,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2072137297,10.1016/j.cplett.2012.08.048,"Electron correlation and relativistic effects in atomic structure calculations of Th+, Th2+ ions",2012,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2096126609,10.1002/cphc.201301233,Electronic Structure of N<sub>2</sub>P<sub>2</sub> Four‐Membered Rings,2014,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W4382930701,10.1021/acs.jctc.3c00327,A Dynamically Weighted Constrained Complete Active Space Ansatz for Constructing Multiple Potential Energy Surfaces within the Anderson-Holstein Model,2023,https://pubs.acs.org/jctcce/article-pdf/19/15/4935/2860240/ct3c00327.pdf,doi-import,text_ready,papers/pending/W4382930701.pdf,text/W4382930701.txt,2026-08-12T16:07:42Z
W2085737048,10.1021/jp063967j,Solvent Effects on the Photodissociation of Formic Acid:  A Theoretical Study,2006,https://pubs.acs.org/jpcafh/article-pdf/110/41/11704/39363609/jp063967j.pdf,doi-import,extracted,papers/mined/W2085737048.pdf,text/W2085737048.txt,2026-08-18T07:18:44Z
W2112470416,10.1103/physreva.86.052504,"Photoabsorption profile and satellite features of the potassium<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mn>4</mml:mn><mml:mi>s</mml:mi><mml:mo>→</mml:mo><mml:mn>4</mml:mn><mml:mi>p</mml:mi></mml:mrow></mml:math>transition perturbed by ground-state helium atoms",2012,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2002034342,10.1021/jp031170b,An Investigation of the BCP Potential Energy Surface,2004,https://pubs.acs.org/jpcafh/article-pdf/108/10/1851/40176441/jp031170b.pdf,doi-import,extracted,papers/mined/W2002034342.pdf,text/W2002034342.txt,2026-08-17T20:59:42Z
W2007346120,10.1016/j.jqsrt.2013.06.014,Theoretical study of the spectroscopy and radiative transition properties of NS,2013,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2016183318,10.1080/00268970412331287043,"<i>Ab initio</i>study of the ground and lower-lying excited electronic states of CoF<sub>2</sub>, CoCl<sub>2</sub>, CoBr<sub>2</sub>and CoI<sub>2</sub>",2004,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W3133738187,10.1002/qua.26644,The change in the nature of bonding in the Li<sub>2</sub> dimer under confinement,2021,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2277434473,10.1142/s0219633616500139,Photodissociation of water on rutile (110): A wave packet approach based on first principles,2016,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2063599913,10.1021/cm0112993,Quadratic Hyperpolarizability of Carbomeric Structures,2002,https://pubs.acs.org/cmatex/article-pdf/14/8/3332/41398427/cm0112993.pdf,doi-import,extracted_partial,papers/mined/W2063599913.pdf,text/W2063599913.txt,2026-08-18T04:37:39Z
W1985304068,10.1021/jp0484074,SiC<sub>3</sub>N:  A Promising Interstellar Molecule with Stable Cyclic Isomers,2004,https://pubs.acs.org/jpcafh/article-pdf/108/33/6919/39748209/jp0484074.pdf,doi-import,extracted,papers/mined/W1985304068.pdf,text/W1985304068.txt,2026-08-14T10:20:58Z
W2018001173,10.1016/s0166-1280(96)04802-6,Electronic states and nature of bonding in the molecule RhN by all-electron ab initio calculations,1997,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2056209981,10.1063/1.459991,<i>A</i> <i>b</i> <i>i</i> <i>n</i> <i>i</i> <i>t</i> <i>i</i> <i>o</i> study of the electronic magnetic circular dichroism spectrum in acetylene: The <i>B</i>←<i>X</i> and 1 1<i>B</i>2←<i>X</i> transitions,1991,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2036179472,10.1016/0022-2852(91)90076-m,Inversion-vibration energies of CH3− and adiabatic electron affinity of CH3,1991,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2042078723,10.1016/0020-1693(94)04280-9,Chemical bonding and electronic structure in the ionic species CrNO2 and [Cr(H2O)5NO]2+ by all electron ab initio multi configurations self consistent field calculations,1995,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2038348018,10.1021/jp0003398,A Theoretical Study of the Radiationless Decay Mechanism of Cyclic Alkenes in the Lowest Triplet State,2000,https://pubs.acs.org/jpcafh/article-pdf/104/22/5366/39142742/jp0003398.pdf,doi-import,extracted,papers/mined/W2038348018.pdf,text/W2038348018.txt,2026-08-18T01:02:08Z
W1984717286,10.1002/chem.200305572,Effects of Chain Length and Au Spin‐Orbit Coupling on <sup>3</sup>(ππ*) Emission from Bridging C<sub><i>n</i></sub><sup>2−</sup> Units: Theoretical Characterization of Spin‐Forbidden Radiative Transitions in Metal‐Capped One‐Dimensional Carbon Chains [H<sub>3</sub>PAu(CC)<sub><i>n</i></sub>AuPH<sub>3</sub>],2004,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2064795135,10.1063/1.2710260,"Symmetry-adapted-cluster configuration interaction study of the doublet states of HCl+: Potential energy curves, dipole moments, and transition dipole moments",2007,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2072842498,10.1002/qua.10688,Electronic polarization of 1H‐benzotriazole in water: Ground and first excited‐state dipole moments,2003,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2010687364,10.1080/10587259908028901,Does the McConnell-I Model Really Work? An ab Initio Study of the Magnetic Character of Some Intermolecular Contacts,1999,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2070482588,10.1016/j.saa.2006.07.055,Geometries and electronic structures of metastable C2N4 and its ions,2006,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2126340334,10.1016/s0009-2614(96)01117-7,Electronic states and potential energy curves of SbF2 and SbF2+,1996,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1970752282,10.1002/qua.21926,Theoretical studies on structures and electronic spectra of linear carbon chains C<sub>2<i>n</i></sub>H<sup>+</sup> (<i>n</i> = 1−5),2008,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1967159255,10.1021/jp984714w,"The X <sup>1</sup>A<sub>1</sub><i>,</i> ã <sup>3</sup>B<sub>1</sub> and Ã <sup>1</sup>B<sub>1</sub> Electronic States of the Aluminum Dihydride Anion",1999,https://pubs.acs.org/jpcafh/article-pdf/103/12/1886/640491/jp984714w.pdf,doi-import,extracted,papers/mined/W1967159255.pdf,text/W1967159255.txt,2026-08-13T17:17:29Z
W1984038882,10.1016/s0022-2860(10)80067-5,Bifurcation analysis in terms of second-order Jahn—Teller effect,1994,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2046107824,10.1016/0009-2614(90)85051-d,Electronic structure of BaCl,1990,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2133268403,10.1039/c4dt00595c,The important role of the Mo–Mo quintuple bond in catalytic synthesis of benzene from alkynes. A theoretical study,2014,,doi-import,text_ready,papers/pending/W2133268403.pdf,text/W2133268403.txt,2026-08-12T15:02:54Z
W4386086288,10.1021/acs.jctc.3c00688,Dynamic Correlation on the Adaptive Sampling Configuration Interaction (ASCI) Reference Function: ASCI-DSRG-MRPT2,2023,https://pubs.acs.org/jctcce/article-pdf/19/18/6263/2856891/ct3c00688.pdf,doi-import,text_ready,papers/pending/W4386086288.pdf,text/W4386086288.txt,2026-08-12T16:07:43Z
W2031031097,10.1016/0022-2852(90)90268-u,Theoretical study of the spectroscopy of niobium nitride,1990,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2557783378,10.1039/c6cp05677f,"Dehydro-oxazole, thiazole and imidazole radicals: insights into the electronic structure, stability and reactivity aspects",2016,,doi-import,text_ready,papers/pending/W2557783378.pdf,text/W2557783378.txt,2026-08-12T15:02:54Z
W2061080662,10.1016/j.jqsrt.2014.05.031,"Theoretical spectroscopic calculations on the 25 Λ–S and 66 Ω states of <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si0137.gif"" overflow=""scroll""><mml:msubsup><mml:mrow><mml:mi mathvariant=""normal"">N</mml:mi></mml:mrow><mml:mrow><mml:mn>2</mml:mn></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msubsup></mml:math> cation in the gas phase including the spin–orbit coupling effect",2014,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W4210682930,10.1021/acs.jpca.1c08912,Jahn–Teller Effect in Orthorhombic Manganites: <i>Ab Initio</i> Hamiltonian and Roto-vibrational Spectrum,2022,https://pubs.acs.org/jpcafh/article-pdf/126/5/691/6060481/jp1c08912.pdf,doi-import,text_ready,papers/pending/W4210682930.pdf,text/W4210682930.txt,2026-08-12T16:07:51Z
W1966847593,10.1002/jcc.23564,A two‐step reaction scheme leading to singlet carbene species that can be detected under matrix conditions for the reaction of Zr(<sup>3</sup>F) with either CH<sub>3</sub>F or CH<sub>3</sub>CN,2014,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W4323348398,10.1021/acs.jpclett.3c00165,Multiple Photoisomerization Pathways of the Green Fluorescent Protein Chromophore in a Reversibly Photoswitchable Fluorescent Protein: Insights from Quantum Mechanics/Molecular Mechanics Simulations,2023,https://pubs.acs.org/jpclcd/article-pdf/14/10/2588/3399805/jz3c00165.pdf,doi-import,text_ready,papers/pending/W4323348398.pdf,text/W4323348398.txt,2026-08-12T16:07:51Z
W4316362720,10.1021/acs.cgd.2c01226,Mononuclear Lanthanide Complexes in Triangular Dodecahedron Geometry: Manifestation of Single Ion Magnet Behavior for Dy<sup>III</sup> Analogue,2023,https://pubs.acs.org/cgdefu/article-pdf/23/2/1066/2681243/cg2c01226.pdf,doi-import,text_ready,papers/pending/W4316362720.pdf,text/W4316362720.txt,2026-08-12T16:07:51Z
W3201027541,10.1039/d1cc05246b,Orbital transitions: insight into energy transfer through an antenna for an organo-lanthanide complex,2021,,doi-import,text_ready,papers/pending/W3201027541.pdf,text/W3201027541.txt,2026-08-12T15:02:54Z
W2799360874,10.1002/jcc.25346,Initial excited‐state relaxation of locked retinal protonated schiff base chromophore. An insight from coupled cluster and multireference perturbation theory calculations,2018,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2077411426,10.1002/chem.200800331,The Elusive Structure of CrCl<sub>2</sub>—A Combined Computational and Gas‐Phase Electron‐Diffraction Study,2008,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2021558016,10.1021/jp073529s,A Theoretical Investigation of <i>P</i>-Hydroxyphenacyl Caged Phototrigger Compounds:  How Water Induces the Photodeprotection and Subsequent Rearrangement Reactions,2007,https://pubs.acs.org/jpcbfk/article-pdf/111/40/11832/39671852/jp073529s.pdf,doi-import,extracted,papers/mined/W2021558016.pdf,text/W2021558016.txt,2026-08-17T23:02:33Z
W2514099552,10.1016/j.comptc.2016.08.017,Accurate spectroscopic calculations of the 12 Λ-S and 25 Ω states of the NH radical including the spin-orbit coupling effect,2016,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2065370810,10.1007/s00214-012-1297-5,On the electronic structure of the diazomethane molecule,2012,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W4293493562,10.1021/acs.cgd.2c00674,"Ln<sup>III</sup> (Ln = La, Gd, and Dy) Benzimidazolium Tricarboxylate Coordination Polymers with Hydrogen Bonding Modulated Magnetic Relaxation",2022,https://pubs.acs.org/cgdefu/article-pdf/22/10/6046/3611242/cg2c00674.pdf,doi-import,text_ready,papers/pending/W4293493562.pdf,text/W4293493562.txt,2026-08-12T16:07:52Z
W2595978475,10.1021/acs.jpca.7b01674,Combining the Advantages of Alkene and Azo <i>E</i>–<i>Z</i> Photoisomerizations: Mechanistic Insights into Ketoimine Photoswitches,2017,https://pubs.acs.org/jpcafh/article-pdf/121/13/2588/11855380/jp7b01674.pdf,doi-import,text_ready,papers/pending/W2595978475.pdf,text/W2595978475.txt,2026-08-12T16:07:52Z
W2024380295,10.1016/0301-0104(93)85067-i,Theoretical study of the lowest potential energy surfaces for the reaction O(3P) + HBr(X 1∑+) → OH(X 2Π) + Br(2P),1993,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2582972305,10.1016/j.comptc.2017.01.021,Strongly localized approaches for delocalized systems. I. Ground state of linear polyenes,2017,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2053122131,10.1007/s00214-008-0453-4,"Thermal [1,3] sigmatropic rearrangements of bicyclic and tricyclic vinylcyclobutanes: a gray zone between the concerted and stepwise extremes",2008,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2155015545,10.1139/cjc-2014-0057,Theoretical calculation of the low-lying electronic states of the LaH molecule,2014,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1614464288,10.1006/jmsp.2000.8288,Laser-Induced Fluorescence Spectrum of the Orbitally Forbidden B′2Δ–X2Σ+ Transition of SrCCH,2001,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2072656163,10.1007/s00214-011-1037-2,Guidelines proposed for designing organic ferromagnets by using a quantum chemical approach,2011,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2932792358,10.1021/acs.jpcc.8b10726,"Theoretical Study of the Intramolecular Localization and Migration of a Triplet Exciton in the <i>N</i>,<i>N</i>′-Di(1-naphthyl)-<i>N</i>,<i>N</i>′-diphenyl-(1,1′-biphenyl)-4,4′-diamine (α-NPD) Molecule",2019,https://pubs.acs.org/jpccck/article-pdf/123/17/11171/14710667/jp8b10726.pdf,doi-import,text_ready,papers/pending/W2932792358.pdf,text/W2932792358.txt,2026-08-12T16:07:52Z
W4234856933,10.1002/ange.201904732,Four‐Coordinate Copper Halonitrosyl {CuNO}<sup>10</sup> Complexes,2019,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2040860735,10.1021/ja991838t,Ab Initio Computational Study of the Allenyl Cope Rearrangement of <i>syn</i>-7-Allenylnorbornene,1999,https://pubs.acs.org/jacsat/article-pdf/121/51/12029/107405/ja991838t.pdf,doi-import,extracted,papers/mined/W2040860735.pdf,text/W2040860735.txt,2026-08-18T01:16:33Z
W2058576263,10.1021/jp905898j,Silacyclopropenylidene and Its Most Important SiC<sub>2</sub>H<sub>2</sub> Isomers,2009,https://pubs.acs.org/jpccck/article-pdf/114/12/5447/4681408/jp905898j.pdf,doi-import,extracted,papers/mined/W2058576263.pdf,text/W2058576263.txt,2026-08-18T04:10:42Z
W2034932353,10.1163/156856194x01095,"A model for adhesion-producing interactions of zinc oxide surfaces with alcohols, amines, and alkenes",1994,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1969405807,10.1080/00268970110079893,"Symmetry breaking, diradicals, and Coping with and Coping without Ernest Davidson",2002,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1988256995,10.1021/jp970839+,Computational Study of the Reaction between Singlet Silylene and Propene and of Rearrangement Reactions of Methylsilacyclopropane,1997,https://pubs.acs.org/jpcafh/article-pdf/101/27/5017/611155/jp970839%2b.pdf,doi-import,extracted,papers/mined/W1988256995.pdf,text/W1988256995.txt,2026-08-17T18:22:32Z
W2884249628,10.1016/j.saa.2018.07.074,A theoretical study on vibronic spectra and photo conversation process of protonated naphthalenes,2018,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2323176945,10.1021/jp403082r,Ground and Excited State Surfaces for the Photochemical Bond Cleavage in Phenylmethylphenylphosphonium Ions,2013,https://pubs.acs.org/jpcafh/article-pdf/117/41/10626/14274431/jp403082r.pdf,doi-import,text_ready,papers/pending/W2323176945.pdf,text/W2323176945.txt,2026-08-12T16:07:53Z
W2477722881,10.1134/s0036023615120104,"Mechanism and energetics of 1,2-addition of dioxygen 1O2(1Δg) to ethylene",2015,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2789379815,10.1016/j.jphotochem.2018.01.037,High-dimensional wave packet dynamics from first principles: Photodissociation of water on TiO2-rutile (110),2018,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2008567677,10.1002/qua.21729,Hybrid Ab initio/EFP approach for calculating <i>d‐d</i> absorption spectrum of hexaammineruthenium(II) ion in aqueous solutions,2008,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2038920437,10.1016/j.cplett.2014.03.078,An MRCI characterization of the low-lying electronic states of the GeB molecule,2014,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2096270715,10.1080/00268970701725005,Electronic states of the c<b><i>is</i></b>- and<b><i>trans</i></b>- H<sub>3</sub>ONO molecules: a CASPT2 study,2007,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W4245018210,10.1002/(sici)1097-461x(1998)70:4/5<1023::aid-qua49>3.3.co;2-s,Photochemical reaction pathways of ethylene,1998,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2062225467,10.1016/s0022-2860(97)00211-1,Potential energy curves for the HF− and CH3F− anions: a coupled cluster study,1997,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2249895060,10.1088/2053-1591/2/8/086202,Crystal field interactions between Ce<sup>3+</sup>ion and fluoride ligands: a theoretical investigation,2015,,doi-import,text_ready,papers/pending/W2249895060.pdf,text/W2249895060.txt,2026-08-12T15:02:55Z
W2042405859,10.1021/jp992539t,<i>p</i>-Phenylbisphosphinidene and Its Carbene and Nitrene Analogues:  An ab Initio Study,2000,https://pubs.acs.org/jpcafh/article-pdf/104/17/4022/43051524/jp992539t.pdf,doi-import,extracted,papers/mined/W2042405859.pdf,text/W2042405859.txt,2026-08-18T01:39:04Z
W2015472490,10.1016/s0166-1280(97)00140-1,Spin-orbit coupling in organic biradicals: zero-field splitting in triplet tetramethyleneethane,1997,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2002777562,10.1080/00268970210162835,Cluster modelling of O(1s) core excitons at the (100) surface of alkaline-earth oxides,2003,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2093925534,10.1063/1.3112402,"Theoretical study on the dual fluorescence of 2-(4-cyanophenyl)-N,N-dimethylaminoethane and its deactivation pathway",2009,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2078144221,10.1021/jp058227+,Franck−Condon Simulations of Clusters:  Phenol−Nitrogen,2006,https://pubs.acs.org/jpcafh/article-pdf/110/14/4668/39870308/jp058227%2b.pdf,doi-import,extracted,papers/mined/W2078144221.pdf,text/W2078144221.txt,2026-08-18T06:29:18Z
W1978453596,10.1016/j.chemphys.2004.07.009,Electronic states of the ion studied using multiconfiguration second-order perturbation theory,2004,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2082243886,10.1016/0009-2614(90)85579-2,Low-lying electronic states of PH2+,1990,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1975247157,10.1002/qua.23112,CASPT2 study on low‐lying states of HMgO and HOMg,2011,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2038202084,10.1021/jp020529d,Ab Initio Calculations and Modeling of Three-Dimensional Adiabatic and Diabatic Potential Energy Surfaces of Br(<sup>2</sup>P)···H<sub>2</sub>(<sup>1</sup>Σ<sup>+</sup>) Pre-Reactive Complex,2002,https://pubs.acs.org/jpcafh/article-pdf/106/32/7362/40150379/jp020529d.pdf,doi-import,extracted_partial,papers/mined/W2038202084.pdf,text/W2038202084.txt,2026-08-18T01:01:10Z
W4387940780,10.1016/j.comptc.2023.114369,"A DFT study of electronic structure, magnetic properties and cyclization reaction of [5]helicene derivatives",2023,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2776678038,10.1002/cphc.201701230,Photophysics of a UV‐B Filter 4‐Methylbenzylidene Camphor: Intersystem Crossing Plays an Important Role,2017,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2527165984,10.1021/acs.jctc.6b00578,Multiscale Simulations on Spectral Tuning and the Photoisomerization Mechanism in Fluorescent RNA Spinach,2016,https://pubs.acs.org/jctcce/article-pdf/12/11/5453/8818879/ct6b00578.pdf,doi-import,text_ready,papers/pending/W2527165984.pdf,text/W2527165984.txt,2026-08-12T16:07:53Z
W4322492641,10.1021/acs.cgd.2c01256,"Syntheses, Structures, and Magnetic Properties of Novel [3×1 + 2×1] Pentanuclear Zinc(II)-Lanthanide(III) Cocrystal Complexes: Slow Magnetic Relaxation Behavior of the Dy(III) Analogue",2023,https://pubs.acs.org/cgdefu/article-pdf/23/4/2218/2682006/cg2c01256.pdf,doi-import,text_ready,papers/pending/W4322492641.pdf,text/W4322492641.txt,2026-08-12T16:07:54Z
W3110224216,10.1002/cphc.202000923,"Interplay of Hückel and Möbius Aromaticity in Metal‐Metal Quintuple Bonded Complexes of Cr, Mo, and W with Amidinate Ligand: Ab initio DFT and Multireference Analysis**",2020,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1848104771,10.1039/c5cp01939g,Impacts of retinal polyene (de)methylation on the photoisomerization mechanism and photon energy storage of rhodopsin,2015,,doi-import,extracted,papers/mined/W1848104771.pdf,text/W1848104771.txt,2026-08-13T18:30:02Z
W2079227996,10.1016/j.comptc.2014.09.030,Three-center bonding analyzed from correlated and uncorrelated third-order reduced density matrices,2014,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2324837424,10.1021/jp071092i,Theoretical Prediction of the S<sub>1</sub>−S<sub>0</sub> Internal Conversion of 6-Cyanoazulene,2007,https://pubs.acs.org/jpcafh/article-pdf/111/24/5327/39583718/jp071092i.pdf,doi-import,text_ready,papers/pending/W2324837424.pdf,text/W2324837424.txt,2026-08-12T16:07:54Z
W2995756523,10.1021/jp108808w,Ion-Pair Dissociation Dynamics of H<sub>2</sub>S in the Photon Energy Range 15.26−15.55 eV,2011,https://pubs.acs.org/jpcafh/article-pdf/115/10/1781/14911046/jp108808w.pdf,doi-import,text_ready,papers/pending/W2995756523.pdf,text/W2995756523.txt,2026-08-12T16:07:54Z
W2089362867,10.1016/j.chemphys.2005.05.006,"Energetics and chemical bonding of the 1,3,5-tridehydrobenzene triradical and its protonated form",2005,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2616819258,10.1016/j.comptc.2017.05.015,"A benchmark study of Li2+, Li2−, LiH+ and LiH−: Quantum Monte-Carlo and coupled-cluster computations",2017,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2675732997,10.1021/acs.jpca.7b03177,Long-Bonding in HNgCN/NC (Ng = Noble Gas) Molecules: An NBO/NRT Investigation,2017,https://pubs.acs.org/jpcafh/article-pdf/121/29/5524/6989164/jp7b03177.pdf,doi-import,text_ready,papers/pending/W2675732997.pdf,text/W2675732997.txt,2026-08-12T16:07:54Z
W2326817061,10.1021/jp4075515,Ultraviolet Photodissociation of the <i>N</i>-Methylpyridinium Ion: Action Spectroscopy and Product Characterization,2013,https://pubs.acs.org/jpcafh/article-pdf/117/42/10839/18500518/jp4075515.pdf,doi-import,text_ready,papers/pending/W2326817061.pdf,text/W2326817061.txt,2026-08-12T16:07:54Z
W3009992994,10.1016/j.jqsrt.2020.106948,"Exploring excited electronic states: A theoretical contribution to the spectroscopy of strontium monochloride, SrCl",2020,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W3168078853,10.1021/acs.jpcc.1c02779,Anisotropic Hole Transport in a<i>p</i>-Quaterphenyl Molecular Crystal: Theory and Simulation,2021,https://pubs.acs.org/jpccck/article-pdf/125/23/13002/13409575/jp1c02779.pdf,doi-import,text_ready,papers/pending/W3168078853.pdf,text/W3168078853.txt,2026-08-12T16:07:54Z
W2080937875,10.1039/a904184b,"On the structure of the monohydrated superoxide molecular anion, O2-·(H2O). An ab initio molecular orbital study",1999,,doi-import,text_ready,papers/pending/W2080937875.pdf,text/W2080937875.txt,2026-08-12T15:02:55Z
W2077358203,10.1021/jp306817j,Heteroaryl Oxenium Ions Have Diverse and Unusual Low-Energy Electronic States,2012,https://dr.lib.iastate.edu/bitstreams/db91b769-4bd3-42bb-b25e-5ad8060e1acb/download,doi-import,extracted,papers/mined/W2077358203.pdf,text/W2077358203.txt,2026-08-18T06:25:55Z
W1623805473,10.1063/1.3185347,An <i>ab initio</i> study of the Ar–NO(A Σ2+) intermolecular potential,2009,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1644559084,10.1016/s1380-7323(05)80023-8,Computation of Photochemical Reaction Mechanisms in Organic Chemistry,2005,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2071412436,10.1088/0953-4075/41/21/215102,Spin–orbit coupling effects in the low-lying states of NH<sup>+</sup>and NH<sup>−</sup>,2008,,doi-import,text_ready,papers/pending/W2071412436.pdf,text/W2071412436.txt,2026-08-12T15:02:55Z
W2082018079,10.1007/s00214-005-0011-2,Ab initio electronic structure theory as an aid to understanding excited state hydrogen transfer in moderate to large systems,2005,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1987812848,10.1021/jp045383s,Impact of Extended π Conjugation on Methyl Rotor-Induced IVR in Aromatic Molecules,2005,https://pubs.acs.org/jpcafh/article-pdf/109/14/3225/39850600/jp045383s.pdf,doi-import,extracted,papers/mined/W1987812848.pdf,text/W1987812848.txt,2026-08-14T13:12:31Z
W2118859072,10.1002/jcc.21289,A computational study of photochemical isomerization reactions of thiophenes,2009,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2797957369,10.1039/c8dt01064a,Three new types of transition metal carboranylamidinate complexes,2018,,doi-import,text_ready,papers/pending/W2797957369.pdf,text/W2797957369.txt,2026-08-12T15:02:55Z
W2944256603,10.1002/cptc.201900087,Hydroxyl Radical Addition to Thymine and Cytosine and Photochemistry of the Adducts at the C6 Position,2019,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2015941233,10.1002/qua.22747,Theoretical study of the Ge<sub>m</sub>Si<sub>n</sub> (m + n = 3) clusters,2010,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2566611439,10.1016/j.jqsrt.2016.12.018,"Theoretical description of the low-lying electronic states of LuBr located below 41,700 cm−1",2016,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2608365551,10.1080/00268976.2017.1320436,Use of a two-sequential radical reaction scheme to rationalise the high-oxidation-state carbene species detected under confinement conditions for the interactions Fe(<sup>5</sup>D) + CH<sub>4−<i>n</i></sub> F<sub><i>n</i></sub> (<i>n</i> = 2−4),2017,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2895356514,10.1021/acs.inorgchem.8b01761,Seeking Redox Activity in a Tetrazinyl Pincer Ligand: Installing Zerovalent Cr and Mo,2018,https://pubs.acs.org/inocaj/article-pdf/57/20/12671/7633042/ic8b01761.pdf,doi-import,text_ready,papers/pending/W2895356514.pdf,text/W2895356514.txt,2026-08-12T16:07:55Z
W2217683293,10.1142/s0219633615500601,Static second hyperpolarizability of twisted ethylene: A comprehensive computational study,2015,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2268778291,10.1016/j.comptc.2016.02.004,Structure and conformational dynamics of formamide molecule in the ground and lowest excited electronic states,2016,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2094409359,10.1080/00268979500101251,Excited states of the PF<sup>+</sup>and NCl<sup>+</sup>ions: a theoretical treatment,1995,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
