audited_on,entry_id,reference_doi,mining_model,documented_read_depth,source_status,source_match_method,source_match_confidence,active_pair_text_evidence,filled_substantive_fields,missing_core_fields,schema_issues,audit_action
2026-08-11,W4410546651-c,10.1021/acs.jpclett.5c00829,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W4410546651-d,10.1021/acs.jpclett.5c00829,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W4414383142-a,10.1021/acs.jpclett.5c02521,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W2584983916-a,10.1007/s00894-017-3226-y,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W2521938111-a,10.1088/1674-1056/25/10/103103,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W2039227834-a,10.1103/physrevb.72.155107,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W2039227834-b,10.1103/physrevb.72.155107,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W2039227834-c,10.1103/physrevb.72.155107,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W2039227834-d,10.1103/physrevb.72.155107,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W2614537363-a,10.1088/1742-6596/833/1/012004,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2394995326-a,10.1088/1742-6596/635/7/072087,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2530710134-a,10.1088/1674-1056/25/1/013102,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W3160066723-a,10.1088/1674-1056/ac003f,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W2069289428-a,10.1063/1.2178794,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W1993475047-a,10.1063/1.3274816,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2043552340-a,10.1063/1.478918,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W2090585129-a,10.1080/00268976.2011.566586,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W2171856544-a,10.1007/s00214-009-0678-x,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W4413309593-a,10.1021/acs.jpca.5c03028,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W4413309593-b,10.1021/acs.jpca.5c03028,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W3033970366-a,10.1039/d0dt01293a,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W3033970366-b,10.1039/d0dt01293a,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W3033970366-c,10.1039/d0dt01293a,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W3033970366-d,10.1039/d0dt01293a,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W2944551700-a,10.1021/acs.inorgchem.9b00668,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W2944551700-b,10.1021/acs.inorgchem.9b00668,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W2944551700-c,10.1021/acs.inorgchem.9b00668,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W2944551700-d,10.1021/acs.inorgchem.9b00668,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W2944551700-e,10.1021/acs.inorgchem.9b00668,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W2944551700-f,10.1021/acs.inorgchem.9b00668,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W2984574193-a,10.1021/acs.inorgchem.9b01719,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W2984574193-b,10.1021/acs.inorgchem.9b01719,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W2103477875-a,10.1039/c004476h,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W2108034084-a,10.1039/c4fd00163j,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4409205830-a,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-b,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-c,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-d,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-e,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-f,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-g,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-h,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-i,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-j,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-k,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W4409205830-l,10.1021/acs.jpca.4c08364,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W2604271736-a,10.1080/00268976.2017.1308029,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2604271736-b,10.1080/00268976.2017.1308029,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2604271736-c,10.1080/00268976.2017.1308029,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,18,,,manual_source_reread_needed
2026-08-11,W2082005688-a,10.1080/00268970902724922,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2737985594-a,10.1063/1.4993624,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W2883748393-a,10.1063/1.5037283,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2883748393-b,10.1063/1.5037283,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2883748393-c,10.1063/1.5037283,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2883748393-d,10.1063/1.5037283,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2883748393-e,10.1063/1.5037283,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4386116182-a,10.1063/5.0159509,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2024302499-a,10.1063/1.4792718,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W2024302499-b,10.1063/1.4792718,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W2751016850-a,10.1063/1.4990673,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W1998390403-a,10.1529/biophysj.106.087122,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W1998390403-b,10.1529/biophysj.106.087122,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W1998390403-c,10.1529/biophysj.106.087122,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W1998390403-d,10.1529/biophysj.106.087122,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W1758752691-a,10.1016/s0009-2614(00)00281-5,gpt-5.6,not_documented,unavailable,,,source_unavailable,14,,,source_recovery_needed
2026-08-11,W2089393938-a,10.1016/s0009-2614(03)01039-x,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W2012803259-a,10.1016/j.cplett.2009.03.001,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W2114024732-a,10.1016/j.cplett.2010.03.022,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W2009686959-a,10.1016/j.cplett.2010.04.048,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2011386028-a,10.1016/j.cplett.2011.02.047,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2011386028-b,10.1016/j.cplett.2011.02.047,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2011386028-c,10.1016/j.cplett.2011.02.047,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2011386028-d,10.1016/j.cplett.2011.02.047,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2011386028-e,10.1016/j.cplett.2011.02.047,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2011386028-f,10.1016/j.cplett.2011.02.047,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2011386028-g,10.1016/j.cplett.2011.02.047,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2011386028-h,10.1016/j.cplett.2011.02.047,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,15,,,manual_source_reread_needed
2026-08-11,W2406716770-a,10.1016/j.cplett.2016.05.040,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W2406716770-b,10.1016/j.cplett.2016.05.040,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W3006979264-a,10.1016/j.cplett.2020.137288,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W4253456203-a,10.1016/j.cplett.2020.138247,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W2076969403-a,10.1016/s0020-1693(96)05244-9,gpt-5.6,not_documented,unavailable,,,source_unavailable,14,,,source_recovery_needed
2026-08-11,W3046264324-a,10.1016/j.jcat.2020.07.018,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2519793357-a,10.1016/j.jms.2016.09.001,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W3027163839-a,10.1016/j.jqsrt.2020.107069,gpt-5.6,not_documented,unavailable,,,source_unavailable,16,,,source_recovery_needed
2026-08-11,W4412989431-a,10.1016/j.poly.2025.117714,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W4412989431-b,10.1016/j.poly.2025.117714,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2162059837-a,10.1016/j.chemphys.2013.07.018,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2016041227-a,10.1016/j.chemphys.2014.11.011,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2884417501-a,10.1016/j.chemphys.2018.07.025,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2884417501-b,10.1016/j.chemphys.2018.07.025,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2884417501-c,10.1016/j.chemphys.2018.07.025,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W4312203870-a,10.1016/j.jphotochem.2022.114513,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2864476353-a,10.1016/j.proci.2018.06.137,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2864476353-b,10.1016/j.proci.2018.06.137,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2055421785-a,10.1515/zpch-2014-0640,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2055421785-b,10.1515/zpch-2014-0640,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W3133816824-a,10.1063/5.0041389,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2595730654-a,10.1063/1.4978065,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W2974118289-a,10.1063/1.5116699,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W2044536872-a,10.1063/1.1626544,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W1996047192-a,10.1063/1.1480869,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W1996047192-b,10.1063/1.1480869,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W1996047192-c,10.1063/1.1480869,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W1996047192-d,10.1063/1.1480869,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W1996047192-e,10.1063/1.1480869,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W1996047192-f,10.1063/1.1480869,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W4396494977-a,10.1063/5.0203624,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W2803934679-a,10.1063/1.5031787,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W2803934679-b,10.1063/1.5031787,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W1686989691-a,10.1063/1.4901718,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W1686989691-b,10.1063/1.4901718,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W1686989691-c,10.1063/1.4901718,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W1686989691-d,10.1063/1.4901718,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W1686989691-e,10.1063/1.4901718,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W1686989691-f,10.1063/1.4901718,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W2013969898-a,10.1007/s11426-009-0138-4,gpt-5.6,not_documented,unavailable,,,source_unavailable,13,,,source_recovery_needed
2026-08-11,W4408586526-a,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4408586526-b,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4408586526-c,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4408586526-d,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4408586526-e,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4408586526-f,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4408586526-g,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4408586526-h,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4408586526-i,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4408586526-j,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4408586526-k,10.1360/tb-2024-1133,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2949005518-a,10.1002/cptc.201900107,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2949005518-b,10.1002/cptc.201900107,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2949005518-c,10.1002/cptc.201900107,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2136327310-a,10.1002/anie.200603306,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2136327310-b,10.1002/anie.200603306,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2136327310-c,10.1002/anie.200603306,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W4393945451-a,10.1002/anie.202400927,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W1975310240-a,10.1039/b703261g,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W1975310240-b,10.1039/b703261g,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W1975310240-c,10.1039/b703261g,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W1975310240-d,10.1039/b703261g,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2518781058-a,10.1246/bcsj.20140180,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2518781058-b,10.1246/bcsj.20140180,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W2518781058-c,10.1246/bcsj.20140180,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2518781058-d,10.1246/bcsj.20140180,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2083176628-a,10.1039/c2fd20055d,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2083176628-b,10.1039/c2fd20055d,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2114582788-a,10.1039/c4cp00253a,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2114582788-b,10.1039/c4cp00253a,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2114582788-c,10.1039/c4cp00253a,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2030741806-a,10.1039/c4cp00977k,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W1971796029-a,10.1039/c4cp04863f,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W1761748060-a,10.1039/c5cp01350j,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W1954311849-a,10.1039/c5ra19895j,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W1954311849-b,10.1039/c5ra19895j,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2511608858-a,10.1039/c6cp03534e,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W2561920960-a,10.1039/c6cp05395e,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2753438742-a,10.1039/c7dt02719b,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2753438742-b,10.1039/c7dt02719b,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2753438742-c,10.1039/c7dt02719b,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2754570213-a,10.1039/c7fd00188f,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W2754570213-b,10.1039/c7fd00188f,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2754570213-c,10.1039/c7fd00188f,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2754570213-d,10.1039/c7fd00188f,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W2922505363-a,10.1039/c8cp07248e,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W2912443650-a,10.1039/c8cp07766e,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2919376314-a,10.1039/c9cp00635d,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2919376314-b,10.1039/c9cp00635d,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2919376314-c,10.1039/c9cp00635d,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2919376314-d,10.1039/c9cp00635d,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2801528312-a,10.1002/chem.201704727,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2801528312-b,10.1002/chem.201704727,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W2884056247-a,10.1002/chem.201803298,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W2884056247-b,10.1002/chem.201803298,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W2884056247-c,10.1002/chem.201803298,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W2914571655-a,10.1002/chem.201805918,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2914571655-b,10.1002/chem.201805918,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2914571655-c,10.1002/chem.201805918,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2914571655-d,10.1002/chem.201805918,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2914571655-e,10.1002/chem.201805918,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W4323530934-a,10.1002/chem.202300446,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W4323530934-b,10.1002/chem.202300446,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W4323530934-c,10.1002/chem.202300446,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
