tier,key,doi,title,status,rows,rows_with_gaps,priority_score,missing_nel,missing_norb,missing_orbital_description,missing_basis_set,missing_software,mining_model,text_available,si_fetched
D-software-only,W2292987758,10.1039/c6ob00204h,Investigation into 9(S)-HPODE-derived allene oxide to cyclopentenone cyclization mechanism via diradical oxyal,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2315522759,10.1021/jp207947x,Stark Control of a Chiral Fluoroethylene Derivative,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2329946464,10.2477/jccj.2014-0013,"Molecular Simulation of Potential Energies, Steric Changes and Substituent Effects in Photochromic Cyclization",extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2341214123,10.1063/1.4945623,Towards a spectroscopically accurate set of potentials for heavy hydride laser cooling candidates: Effective c,extracted,1,1,1,0,0,0,0,1,gpt-5.6,yes,no
D-software-only,W2408827486,10.1039/c6fd00135a,"Femtosecond photodissociation dynamics of 1,4-diiodobenzene by gas-phase X-ray scattering and photoelectron sp",extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2494113721,10.14233/ajchem.2014.17891,"A Complete Active Space Self-Consistent Field and Density Functional Theory Study of S0, T1, S1 States of Five",extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2568191866,10.1021/acs.jpca.6b11930,Ligand-Field-Dependent Behavior of Meta-GGA Exchange in Transition-Metal Complex Spin-State Ordering,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2597419965,10.1021/acs.jpca.6b12448,"Photochemical Reaction of OCSe with ClF in Argon Matrix: A Light-Driven Formation of XC(O)SeY (X, Y = F or Cl)",extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2608024895,10.1021/acs.inorgchem.7b00664,Investigation into the Effects of a Trigonal-Planar Ligand Field on the Electronic Properties of Lanthanide(II,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,yes
D-software-only,W2742009400,10.1039/c7dt00750g,Tuning the copper( <scp>ii</scp> ) coordination properties of cyclam by subtle chemical modifications,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2760402838,10.48550/arxiv.1709.06911,On excited state reaction path in reversibly switchable fluorescent proteins,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2773945081,10.1063/1.5019735,Photodissociation dynamics in the first absorption band of pyrrole. I. Molecular Hamiltonian and the Herzberg-,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2782019714,10.1021/acs.jctc.8b00022,The Intricate Case of Tetramethyleneethane: A Full Configuration Interaction Quantum Monte Carlo Benchmark and,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2786190540,10.1039/c7sc04342b,Quantum chemical studies of redox properties and conformational changes of a four-center iron CO <sub>2</sub> ,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2787467550,10.1021/acs.joc.7b02715,Computational Study of the Isomerization Reactions of Borirane,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2787723571,10.1039/c7ra12614j,Photochemical isomerization reactions of acrylonitrile. A mechanistic study,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2794634033,10.1155/2018/9802369,Applying a Nonspin-Flip Reaction Scheme to Explain for the Doublet Sulfide Oxides SMO<sub>2</sub> Observed for,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2803535697,10.1021/acs.jpca.8b00941,"Strong Electron Correlation in Nitrogenase Cofactor, FeMoco",extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2885577143,10.17344/acsi.2017.4040,Comparative Study of the Gas-phase Cyclodimer Formations of Uracil and 6-azauracil in Excited State and throug,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2890496617,10.1038/s41467-018-06615-1,Ultrafast carbon monoxide photolysis and heme spin-crossover in myoglobin via nonadiabatic quantum dynamics,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2894695367,10.1002/chem.201804292,"Magnetic Shielding, Aromaticity, Antiaromaticity and Bonding in the Low‐Lying Electronic States of S<sub>2</su",extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2902420468,10.1039/c8cp05693e,Correspondence between electronic structure calculations and simulations: nonadiabatic dynamics in CS <sub>2</,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2908524173,10.3390/molecules24010209,Curve Effect on Singlet Diradical Contribution in Kekulé-type Diradicals: A Sensitive Probe for Quinoidal Stru,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2914180558,10.1021/acs.jctc.8b01277,Role of Valence and Semicore Electron Correlation on Spin Gaps in Fe(II)-Porphyrins,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2949396998,10.1002/cptc.201900121,The Intriguing Case of the One‐Photon and Two‐Photon Absorption of a Prototypical Symmetric Squaraine: Compari,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2963671011,10.3847/1538-4357/ab35ea,Ab Initio Study of Ground-state CS Photodissociation via Highly Excited Electronic States,extracted,1,1,1,0,0,0,0,1,gpt-5.6,yes,no
D-software-only,W2978750051,10.1039/c9cp03208h,Spectroscopy of YO from first principles,extracted,1,1,1,0,0,0,0,1,gpt-5.6,yes,no
D-software-only,W3001872961,10.3390/molecules25030543,Photolysis of 5-Azido-3-Phenylisoxazole at Cryogenic Temperature: Formation and Direct Detection of a Nitrosoa,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3009950897,10.1039/d0cp00306a,Theoretical study of the reaction mechanism and kinetics of the phenyl + propargyl association,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3010246226,10.18297/etd/3316,Laser spectroscopy investigations of jet-cooled metal-containing free radicals.,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W3014999256,10.1021/jacs.0c02487,Cp<sub>2</sub>Ti(κ<sup>2</sup><i>-</i><sup><i>t</i></sup>BuNCN<sup><i>t</i></sup>Bu): A Complex with an Unusua,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W3017791820,10.48550/arxiv.2004.10600,Large yet bounded: Spin gap ranges in carbenes,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W3081621137,10.1021/acs.jctc.0c00681,How Much Dispersion Energy Is Included in the Multiconfigurational Interaction Energy?,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3121447074,10.20944/preprints201611.0077.v1,New Insights into the State Trapping of UV-Excited Thymine,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W3122506581,10.1002/anie.202017078,An Open‐Shell Singlet Sn<sup>I</sup> Diradical and H<sub>2</sub> Splitting,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3128393528,10.1002/ange.202017078,Ein offenschaliges Singulett‐Sn<sup>I</sup>‐Diradikal und H<sub>2</sub>‐Spaltung,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W3138432165,10.21203/rs.3.rs-320873/v1,Nature of a Long Carbon–Carbon Bond Beyond 2.0 Å,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3155781487,10.1002/anie.202102218,"Isolation of Neutral, Mono‐, and Dicationic B<sub>2</sub>P<sub>2</sub> Rings by Diphosphorus Addition to a Bor",extracted_partial,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3156241714,10.1039/d1cp01101d,The C( <sup>3</sup> P) + O <sub>2</sub> ( <sup>3</sup> Σ <sub>g</sub> <sup>−</sup> ) → CO <sub>2</sub> ↔ CO( <,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3158842676,10.3390/molecules26092724,“On-The-Fly” Non-Adiabatic Dynamics Simulations on Photoinduced Ring-Closing Reaction of a Nucleoside-Based Di,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3162729913,10.3390/molecules26102945,"Molecular Structure, Thermodynamic and Spectral Characteristics of Metal-Free and Nickel Complex of Tetrakis(1",extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3173226121,10.11606/d.43.2021.tde-05042021-113659,Estados eletrônicos do ânion de 8-oxo-guanina,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3188448476,10.1002/open.202100049,Potential Energy Surfaces of Vinylogous Wolff Rearrangement: NBO Analysis and Molecular Dynamic Simulation,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3195289124,10.5897/ijps.9000589,Theoretical investigations for electronic structures and photodissociation of bromine molecule,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W3196581525,10.3390/molecules26175191,Photophysical Deactivation Mechanisms of the Pyrimidine Analogue 1-Cyclohexyluracil,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W3196700573,10.1021/jacs.1c07431,Long Carbon–Carbon Bonding beyond 2 Å in Tris(9-fluorenylidene)methane,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4210641446,10.1039/d1cp05785e,Nitrene formation is the first step of the thermal and photochemical decomposition reactions of organic azides,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4212850856,10.1088/1674-1056/ac5607,Effect of conical intersection of benzene on non-adiabatic dynamics,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4214558319,10.21203/rs.3.rs-1368759/v1,Theoretical study of the reactivity between HCO and CH2 in interstellar medium,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4280497489,10.1063/5.0090342,Elucidating the molecular orbital dependence of the total electronic energy in multireference problems,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4281709712,10.1002/anie.202207415,Isolation of an Arsenic Diradicaloid with a Cyclic C<sub>2</sub>As<sub>2</sub>‐Core,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4281724724,10.1063/5.0097451,Multireference configuration interaction study of the predissociation of C2 via its <i>F</i>1<b>Π</b> <i>u</i>,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4283363395,10.1063/5.0085515,Near-Exact Nuclear Gradients of Complete Active Space Self-Consistent Field Wave Functions,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4286789997,10.1093/mnras/stac2004,ExoMol line lists – XLVI. Empirical rovibronic spectra of silicon mononitrate (SiN) covering the six lowest el,extracted,1,1,1,0,0,0,0,1,gpt-5.6,yes,no
D-software-only,W4296701831,10.1039/d2sc04187a,A highly contorted push–pull naphthalenediimide dimer and evidence of intramolecular singlet exciton fission,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4313488182,10.1002/anie.202216003,"Isolation of an Annulated 1,4‐Distibabenzene Diradicaloid",extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4318620953,10.48550/arxiv.2301.11731,"Excited states, symmetry breaking, and unphysical solutions in state-specific CASSCF theory",extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4361190869,10.1021/acs.jpca.3c00766,Dihydropyrene/Cyclophanediene Photoswitching Mechanism Revisited with Spin-Flip Time-Dependent Density Functio,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4376133274,10.1039/d3cp01464a,The Li + CaF → Ca + LiF chemical reaction under cold conditions,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4378746524,10.1021/acs.jpca.3c02360,Theoretical Insights into the Ultrafast Deactivation Mechanism and Photostability of a Natural Sunscreen Syste,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4382060087,10.3390/molecules28134994,Mechanism of the Photochemical Isomerization and Oxidation of 2-Butenedial: A Theoretical Study,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4387082690,10.1039/d3cp02959j,Potential energy surfaces for singlet and triplet states of the LiH <sub>2</sub> <sup>+</sup> system and quasi,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4388283044,10.1021/acs.jpca.3c05741,Insights into the Molecular Structure and Spectroscopic Properties of HONCO: An Accurate <i>Ab Initio</i> Stud,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4388722992,10.3390/magnetochemistry9110229,"Honey-like Odor Meets Single-Ion Magnet: Synthesis, Crystal Structure, and Magnetism of Cobalt(II) Complex wit",extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4388974706,10.1021/jacs.3c08117,"Generation, Spectroscopic Characterization, and Computational Analysis of a Six-Coordinate Cobalt(III)-Imidyl ",extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4391360384,10.1002/ejic.202300598,Dysprosium‐Radical Based Single‐Molecule Magnet Containing a Seven Coordinate Dy(III) Ion: A System for <i>ab ,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4392502766,10.1051/0004-6361/202348473,"Electronic structure, oscillator strength, and rovibrationally resolved photodissociation of <sup>24</sup>MgH",extracted,1,1,1,0,0,0,0,1,gpt-5.6,yes,no
D-software-only,W4395444127,10.1021/acs.jpca.4c02697,Electric Field Gradient Calculations for Ice VIII and IX Using Polarizable Embedding: A Comparative Study on C,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4395463914,10.1063/5.0203683,Ultrafast electron diffraction of photoexcited gas-phase cyclobutanone predicted by <i>ab initio</i> multiple ,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4401256526,10.1021/acsomega.4c04914,Theoretical Study of an Authentic Hydrocarbon Ion Pair,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4406016933,10.1038/s41467-024-55524-z,A cross-entropy corrected hybrid multiconfiguration pair-density functional theory for complex molecular syste,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4407594097,10.1021/acsomega.4c11321,Nonadiabatic Coupling Dictates the Site-Specific Excited-State Decay Pathways of Fluorophenols,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4408115116,10.1063/5.0246270,Photoexcited dynamics of the valence states of norbornadiene,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4408306884,10.1002/jcc.70026,Quantum Chemical and Trajectory Surface Hopping Molecular Dynamics Study of Iodine‐Based BODIPY Photosensitize,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4410156535,10.2139/ssrn.5245276,Unveiling the Ring-Deformation-Driven Photostability of Isolated G-C Base Pair: A Caspt2//Casscf and Nonadiaba,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W4410416390,10.21203/rs.3.rs-6547757/v1,QM/MM studies on photo-induced cycloaddition and (6-4) reactions of the thymidine:4-selenothymidine dimer in a,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W4413480778,10.3390/magnetochemistry11090073,A Dinuclear Dysprosium(III) Single Molecule Magnet of Benzo[h]quinolin-10-ol,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W7127892053,10.3390/ijms27031577,Photophysical Processes of Porphyrin and Corrin Complexes with Nickel and Palladium,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W7128476320,10.1039/d5sc07711g,Molecular dynamics of bicyclo[2.2.0]hex-2-ene ring opening and its polar derivative: allowed <i>vs.</i> forbid,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W7131820007,10.17223/24135542/32/7,Ab initio calculations of electronic absorption spectra of para-substituted aromatic nitroso oxides,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W7161967300,10.26434/chemrxiv.15003702/v1,Light-Controlled Qubit Coupling in Organic Diradicals Linked by an MR-TADF Emitter,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W7165158664,10.26434/chemrxiv.15004889/v1,Excited state QM/MM simulations of far red fluorescent proteins show diverging electronic and physical structu,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
C-refetch,W4413366155,10.1002/vjch.70062,Exploring the low‐lying states of CrB <i> <sub>n</sub> </i> <sup>−/0/+</sup> ( <i>n</i> = 1–3) clusters using ,extracted,18,18,90,0,0,18,18,18,gpt-5.6,no,no
C-refetch,W4405072541,10.3390/chemistry6060095,"Systematic Investigation on Surface Diradicals Using Theoretical Models: 2M/MgO and 2M/BaO (M = Cu, Ag, and Au",extracted,12,12,60,0,0,12,12,12,gpt-5.6,no,no
C-refetch,W7133956661,10.26434/chemrxiv.15000617/v1,An uncontracted Epstein-Nesbet perturbation theory approximation to SC-NEVPT2 based on spin-pure selected CI w,extracted,11,11,55,0,0,11,11,11,gpt-5.6,no,no
C-refetch,W4281568148,10.26434/chemrxiv-2022-w1t0g-v2,"Analytic First-Order Derivatives of (X)MS, XDW, and RMS Variants of the CASPT2 and RASPT2 Methods",extracted,13,13,52,0,0,13,13,0,gpt-5.6,no,no
C-refetch,W4413289814,10.26434/chemrxiv-2025-dl4sb,Capturing Electron Correlation with Machine Learning through a Data-Driven CASPT2 Framework,extracted,9,9,45,0,0,9,9,9,gpt-5.6,no,no
C-refetch,W4409838689,10.1016/j.cplett.2025.142096,The application of Dyall Hamiltonian-based MRPT2 in high-lying electronically excited state calculations,extracted,21,21,42,0,0,21,0,0,gpt-5.6,no,no
C-refetch,W4415531093,10.2139/ssrn.5655502,State-of-the-Art Simulations of Vibrationally Resolved Absorption and Fluorescence Spectra of Firefly Oxylucif,extracted,8,8,40,0,0,8,8,8,gpt-5.6,no,no
C-refetch,W7165515508,10.26434/chemrxiv.15005009/v1,Impact of Molecular Conformation on Spin Crossover: Towards Microscopic Mechanism of Elastically Mediated Spin,extracted,8,8,40,0,0,8,8,8,gpt-5.6,no,no
C-refetch,W4297848954,10.26434/chemrxiv-2022-b6078,Photoisomerization of phytochrome chromophore models: An XMS-CASPT2 study,extracted,7,7,35,0,0,7,7,7,gpt-5.6,no,no
C-refetch,W2042297306,10.1021/ja106329t,Through-Bond Interactions in the Diradical Intermediates Formed in the Rearrangements of Bicyclo[<i>n</i>.<i>m,extracted,6,6,30,0,0,6,6,6,gpt-5.6,no,no
C-refetch,W4229042550,10.26434/chemrxiv-2022-ls796,Multiconfiguration Pair-Density Functional Theory for Chromium(IV) Molecular Qubits,extracted,15,15,30,0,0,15,0,0,gpt-5.6,no,no
C-refetch,W4241207011,10.26434/chemrxiv.14197457.v3,Analytic Gradients for Restricted Active Space Second-order Perturbation Theory (RASPT2),extracted,6,6,30,0,0,6,6,6,gpt-5.6,no,no
C-refetch,W4234353272,10.26434/chemrxiv-2021-9ww0c-v2,Communication: Multi-reference Approach to the Computation of Double-Core-Hole Spectra,extracted,7,7,28,0,0,7,7,0,gpt-5.6,no,no
C-refetch,W3199790810,10.26434/chemrxiv.13150820.v1,Reduced Scaling Formulation of CASPT2 Analytical Gradients Using the Supporting Subspace Method,extracted,5,5,25,0,0,5,5,5,gpt-5.6,no,no
C-refetch,W4283697889,10.26434/chemrxiv-2022-5v0tt,"Together, not separately, OH and O3 oxidize Hg(0) to Hg(II) in the atmosphere",extracted,5,5,25,0,0,5,5,5,gpt-5.6,no,no
C-refetch,W7152001626,10.26434/chemrxiv.15001736/v1,Modeling Xanthophyll Excited States via Cost-Effective Quantum Chemistry methods and Property-Based Diabatizat,extracted,5,5,25,0,0,5,5,5,gpt-5.6,no,no
C-refetch,W4372295564,10.1063/5.0147611,Analytic first-order derivatives of CASPT2 with IPEA shift,extracted,12,12,24,0,0,0,12,0,gpt-5.6,no,no
C-refetch,W4401649530,10.26434/chemrxiv-2024-htvk4,Spin–State Energetics for Hydride and Helium Models of Transition Metal Complexes: A Benchmark Study of Wave F,extracted,8,8,24,0,0,0,8,8,gpt-5.6,no,no
C-refetch,W2898546387,10.1021/acs.inorgchem.8b01688,"Mononuclear Lanthanide Complexes with 18-Crown-6 Ether: Synthesis, Characterization, Magnetic Properties, and ",extracted,4,4,20,0,0,4,4,4,gpt-5.6,no,no
C-refetch,W2931020913,10.1021/acs.jpca.9b01397,Photochemical Relaxation Pathways of 9<i>H</i>-8-Azaguanine and 8<i>H</i>-8-Azaguanine,extracted,4,4,20,0,0,4,4,4,gpt-5.6,no,no
C-refetch,W2944748202,10.1002/cptc.201900072,Photophysics of Emissive <sup>tz</sup>C[Isothiazolo‐Cytidine] and <sup>tz</sup>U[Isothiazolo‐Uridine] Pyrimidi,extracted,4,4,20,0,0,4,4,4,gpt-5.6,no,no
C-refetch,W4211037759,10.1002/cptc.202200010,Light‐Driven Multi‐Charge Separation in a Push‐Pull Ruthenium‐Based Photosensitizer – Assessed by RASSCF and T,extracted,4,4,20,0,0,4,4,4,gpt-5.6,no,no
C-refetch,W4220757830,10.26434/chemrxiv-2022-cz4fr,Multi-Reference Approach to Normal andResonant Auger Spectra Based on theOne-Center Approximation,extracted,4,4,20,0,0,4,4,4,gpt-5.6,no,no
C-refetch,W4245457148,10.26434/chemrxiv.8298776.v2,Analytic First-Order Derivatives of Partially Contracted N-Electron Valence State Second-Order Perturbation Th,extracted,10,10,20,0,0,10,0,0,gpt-5.6,no,no
C-refetch,W4408656138,10.26434/chemrxiv-2025-rz7bq,Density Matrix Embedding Pair-Density Functional Theory for Molecules,extracted,4,4,20,0,0,4,4,4,gpt-5.6,no,no
C-refetch,W7171356465,10.1039/d6cp01598k,On the magnetic exchange-vibronic coupling of pancake-bonded organic diradicals,extracted,4,4,20,0,0,4,4,4,gpt-5.6,no,no
C-refetch,W4409368624,10.1063/5.0262473,Approximations of density matrices in N-electron valence state second-order perturbation theory (NEVPT2). III.,extracted,9,9,18,0,0,9,0,0,gpt-5.6,no,no
C-refetch,W4414250211,10.26434/chemrxiv-2025-jc6dp-v2,Surface Hopping with Fully Correlated Methods,extracted,4,4,18,0,0,4,3,4,gpt-5.6,no,no
C-refetch,W7104249039,10.48550/arxiv.2511.03567,Efficient Implementation of the Spin-Free Renormalized Internally-Contracted Multireference Coupled Cluster Th,extracted,9,9,18,0,0,0,9,0,gpt-5.6,no,no
C-refetch,W2602313709,10.1039/c7cp01331k,H <sub>2</sub> binding to the active site of [NiFe] hydrogenase studied by multiconfigurational and coupled-cl,extracted,3,3,15,0,0,3,3,3,gpt-5.6,no,no
C-refetch,W2753141982,10.1021/acs.jctc.7b00735,Multistate Complete-Active-Space Second-Order Perturbation Theory Based on Density Matrix Renormalization Grou,extracted,3,3,15,0,0,3,3,3,gpt-5.6,no,no
C-refetch,W2803762822,10.1021/acs.inorgchem.8b00427,Designing a Dy<sub>2</sub> Single-Molecule Magnet with Two Well-Differentiated Relaxation Processes by Using a,extracted,3,3,15,0,0,3,3,3,gpt-5.6,no,no
C-refetch,W3212105578,10.1063/5.0072129,An efficient implementation of the NEVPT2 and CASPT2 methods avoiding higher-order density matrices,extracted,3,3,15,0,0,3,3,3,gpt-5.6,no,no
C-refetch,W4410554926,10.1016/j.combustflame.2025.114232,A theoretical kinetic study of ĊH3 + ṄH2: From electronic structure to NH3/CH4 combustion modelling implicatio,extracted,3,3,15,0,0,3,3,3,gpt-5.6,no,no
C-refetch,W4412572672,10.26434/chemrxiv-2025-cmd6s,Nonadiabatic Dynamics of the Molecular Tully Models with the Mixed-Reference Spin-Flip Time-Dependent Density ,extracted,3,3,15,0,0,3,3,3,gpt-5.6,no,no
C-refetch,W7106800866,10.1039/d4cp04873c,A theoretical study of CH <sub>3</sub> SH pyrolysis kinetics,extracted,3,3,15,0,0,3,3,3,gpt-5.6,no,no
C-refetch,W4366996515,10.1063/5.0143793,Local N-electron valence state perturbation theory using pair-natural orbitals based on localized virtual mole,extracted,7,7,14,0,0,0,7,0,gpt-5.6,no,no
C-refetch,W4381799222,10.1039/d3dd00051f,Neural network potentials for reactive chemistry: CASPT2 quality potential energy surfaces for bond breaking,extracted,14,14,14,0,0,0,0,14,gpt-5.6,no,no
C-refetch,W4392051448,10.26434/chemrxiv-2024-7zqx1,Quasi-degenerate extension of local N-electron valence state perturbation theory with pair-natural orbital met,extracted,6,6,12,0,0,0,6,0,gpt-5.6,no,no
C-refetch,W4399073243,10.1021/acs.jctc.3c01375,Chelate Complexes of 3d Transition Metal Ions—A Challenge for Electronic-Structure Methods?,extracted,5,4,12,0,0,0,4,4,gpt-5.6,no,no
C-refetch,W4413994610,10.1021/acs.jpca.5c02571,Theoretical Prediction of the Magnetic Blocking Temperature of Dysprosium-Based Metallofullerene Single-Molecu,extracted,12,12,12,0,0,0,0,12,gpt-5.6,no,yes
C-refetch,W2009567571,10.1063/1.2202738,A convenient decontraction procedure of internally contracted state-specific multireference algorithms,extracted,5,5,10,0,0,0,5,0,gpt-5.6,no,no
C-refetch,W2644611874,10.1021/acs.inorgchem.7b00877,Influence of the Disposition of the Anisotropy Axes into the Magnetic Properties of Mn<sup>III</sup> Dinuclear,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W2735840947,10.1021/acs.inorgchem.7b00701,Tunable Magnetization Dynamics through Solid-State Ligand Substitution Reaction,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W4230879412,10.26434/chemrxiv.7985657.v1,Analytical Derivatives of the Individual State Energies in Ensemble Density Functional Theory Method: II. Impl,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W4243134563,10.26434/chemrxiv-2021-dnhxj,"High-pressure reaction profiles and activation volumes of 1,3-cyclohexadiene dimerizations computed by the ext",extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W4387024708,10.1063/5.0165769,Excited-state van der Waals potential energy surfaces for the NO A2Σ+ + CO2X1Σg+ collision complex,extracted,5,5,10,0,0,5,0,0,gpt-5.6,no,no
C-refetch,W4404942744,10.1088/1361-6455/ad9a2f,A multimass velocity-map and covariance-map imaging study of the dissociative electron ionisation dynamics of ,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W4405822336,10.26434/chemrxiv-2024-nsj0f,Automated Multireference Vertical Excitations for Transition Metal Compounds,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W4411210428,10.2139/ssrn.5289323,Theoretical Conformational Analysis of Cyclopropanecarboxylic Acid Fluoride and Cyclopropanecarboxylic Acid Ch,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W4412121488,10.26434/chemrxiv-2025-4r3vx-v2,Modeling Oxidative Dehydrogenation of Propane with Supported Vanadia Catalysts Using Multireference Methods,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W4415167915,10.1088/1674-1056/ae12df,Low-lying electronic states of rhodium monocarbide (RhC) and iridium monocarbide (IrC),extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
